# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/C.albicans_SC5314/predict_misc/busco.evm.proteins.fa -o c.albicans_sc5314_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m proteins -c 28 -sp anidulans
#
# Busco id	Status	Sequence	Score	Length
EOG0926004Z	Missing
EOG09260075	Missing
EOG0926425H	Complete	evm.model.scaffold_4.101	253.6	161
EOG09264272	Complete	evm.model.scaffold_1.162	275.9	197
EOG092642CB	Complete	evm.model.scaffold_2.8	253.5	201
EOG092642I5	Complete	evm.model.scaffold_4.115	198.7	167
EOG092642UD	Missing
EOG0926431P	Complete	evm.model.scaffold_8.53	247.0	217
EOG09264331	Complete	evm.model.scaffold_3.160	142.4	202
EOG0926436T	Complete	evm.model.scaffold_7.66	214.0	211
EOG09264398	Missing
EOG092643IE	Complete	evm.model.scaffold_8.18	137.2	150
EOG092643JW	Complete	evm.model.scaffold_2.32	118.3	163
EOG092643NE	Missing
EOG092643QM	Complete	evm.model.scaffold_3.189	158.5	146
EOG092643QW	Complete	evm.model.scaffold_6.80	208.2	154
EOG092643S6	Complete	evm.model.scaffold_2.93	203.3	225
EOG092643VB	Complete	evm.model.scaffold_1.74	312.9	205
EOG092643Y5	Complete	evm.model.scaffold_6.1	187.7	201
EOG09264441	Complete	evm.model.scaffold_8.78	333.0	196
EOG0926448Q	Missing
EOG092644DY	Complete	evm.model.scaffold_4.117	62.4	121
EOG092644K0	Complete	evm.model.scaffold_1.253	162.4	138
EOG092644N1	Complete	evm.model.scaffold_7.46	107.5	140
EOG092644O2	Complete	evm.model.scaffold_2.127	446.6	218
EOG092644TW	Complete	evm.model.scaffold_4.113	361.8	230
EOG092644WX	Complete	evm.model.scaffold_8.36	357.9	204
EOG092644X6	Complete	evm.model.scaffold_1.72	291.8	169
EOG092644Z6	Complete	evm.model.scaffold_8.3	271.9	184
EOG092644ZU	Complete	evm.model.scaffold_5.70	292.8	193
EOG0926457R	Missing
EOG0926458I	Complete	evm.model.scaffold_5.34	258.3	171
EOG092645G0	Complete	evm.model.scaffold_2.159	336.9	206
EOG092645L9	Complete	evm.model.scaffold_6.85	105.5	143
EOG092645LS	Complete	evm.model.scaffold_5.27	154.5	127
EOG092645MK	Complete	evm.model.scaffold_6.8	371.1	221
EOG092645OU	Complete	evm.model.scaffold_3.82	406.6	333
EOG092645QN	Missing
EOG092645TJ	Complete	evm.model.scaffold_1.39	285.2	224
EOG092645U1	Complete	evm.model.scaffold_4.112	198.7	218
EOG092646C6	Missing
EOG092646CB	Complete	evm.model.scaffold_3.89	300.2	206
EOG092646EZ	Missing
EOG092646PE	Complete	evm.model.scaffold_1.233	196.8	159
EOG092646VF	Complete	evm.model.scaffold_2.180	220.8	159
EOG092646WF	Complete	evm.model.scaffold_7.50	228.2	160
EOG09264719	Complete	evm.model.scaffold_1.220	300.9	220
EOG0926477X	Complete	evm.model.scaffold_6.28	202.0	190
EOG092647CM	Complete	evm.model.scaffold_2.39	152.2	152
EOG092647L7	Complete	evm.model.scaffold_2.92	348.1	197
EOG09264829	Complete	evm.model.scaffold_8.77	130.2	144
EOG0926484N	Complete	evm.model.scaffold_1.61	295.7	169
EOG09264873	Complete	evm.model.scaffold_3.175	267.5	217
EOG09264881	Complete	evm.model.scaffold_3.23	260.1	246
EOG0926489S	Complete	evm.model.scaffold_1.267	270.3	210
EOG092648K5	Complete	evm.model.scaffold_8.32	189.6	180
EOG092648LP	Complete	evm.model.scaffold_5.24	194.8	231
EOG092648O6	Missing
EOG092648Q0	Complete	evm.model.scaffold_1.56	377.8	186
EOG092648U2	Complete	evm.model.scaffold_4.100	102.0	155
EOG092648VW	Complete	evm.model.scaffold_5.110	391.4	206
EOG092648XW	Complete	evm.model.scaffold_6.73	208.7	175
EOG09264903	Complete	evm.model.scaffold_1.30	422.1	210
EOG09264904	Complete	evm.model.scaffold_1.240	251.7	170
EOG0926499W	Complete	evm.model.scaffold_7.41	343.1	295
EOG092649QJ	Complete	evm.model.scaffold_6.15	368.7	256
EOG092649VA	Missing
EOG092649VG	Complete	evm.model.scaffold_7.70	329.1	251
EOG092649XV	Complete	evm.model.scaffold_6.11	348.5	306
EOG09264A2D	Complete	evm.model.scaffold_3.98	158.4	157
EOG09264A8D	Complete	evm.model.scaffold_3.110	285.9	199
EOG09264ABT	Complete	evm.model.scaffold_1.137	148.1	129
EOG09264AWW	Complete	evm.model.scaffold_1.75	118.5	160
EOG09264B2P	Complete	evm.model.scaffold_2.52	339.4	249
EOG09264B2X	Missing
EOG09264B3O	Missing
EOG09264B74	Complete	evm.model.scaffold_4.122	119.3	132
EOG09264BIX	Missing
EOG09264BJC	Complete	evm.model.scaffold_1.94	188.4	164
EOG09264BOA	Complete	evm.model.scaffold_5.45	261.5	431
EOG09264BWL	Complete	evm.model.scaffold_2.130	89.8	86
EOG09264C3N	Complete	evm.model.scaffold_2.27	152.9	185
EOG09264C3V	Missing
EOG09264CA0	Complete	evm.model.scaffold_2.64	171.1	173
EOG09264CH7	Missing
EOG09264CND	Complete	evm.model.scaffold_1.201	141.0	164
EOG09264COX	Complete	evm.model.scaffold_2.140	266.3	165
EOG09264CP4	Complete	evm.model.scaffold_1.67	198.2	151
EOG09264CP8	Complete	evm.model.scaffold_5.83	268.1	183
EOG09264CST	Complete	evm.model.scaffold_3.37	245.5	227
EOG09264D7Y	Complete	evm.model.scaffold_5.116	237.9	198
EOG09264DIM	Complete	evm.model.scaffold_2.146	251.7	199
EOG09264DJ8	Complete	evm.model.scaffold_4.21	277.8	207
EOG09264DMU	Complete	evm.model.scaffold_2.83	174.2	173
EOG09264DOU	Complete	evm.model.scaffold_1.127	111.3	102
EOG09264DT4	Missing
EOG09264DY4	Complete	evm.model.scaffold_3.172	122.6	214
EOG09264DYD	Complete	evm.model.scaffold_6.7	295.7	206
EOG09264E5J	Complete	evm.model.scaffold_3.26	238.0	213
EOG09264E6Z	Complete	evm.model.scaffold_6.89	241.4	198
EOG09264EGS	Complete	evm.model.scaffold_1.43	106.5	75
EOG09264ENO	Complete	evm.model.scaffold_2.158	253.5	170
EOG09264F1U	Complete	evm.model.scaffold_4.107	280.0	247
EOG09264F60	Complete	evm.model.scaffold_7.58	231.8	154
EOG09264FOM	Complete	evm.model.scaffold_2.135	209.9	154
EOG09264FVQ	Complete	evm.model.scaffold_5.117	334.8	200
EOG09264FWI	Complete	evm.model.scaffold_3.114	367.5	339
EOG09264FXB	Complete	evm.model.scaffold_2.85	601.2	463
EOG09264FYY	Complete	evm.model.scaffold_1.91	185.7	201
EOG09264G04	Complete	evm.model.scaffold_1.108	168.1	122
EOG09264G0H	Complete	evm.model.scaffold_8.17	258.1	183
EOG09264G1F	Missing
EOG09264G1I	Complete	evm.model.scaffold_8.25	501.4	277
EOG09264G4X	Missing
EOG09264G7L	Complete	evm.model.scaffold_3.64	180.6	158
EOG09264GMT	Complete	evm.model.scaffold_4.96	290.5	212
EOG09264GQZ	Complete	evm.model.scaffold_1.47	217.4	175
EOG09264HHW	Complete	evm.model.scaffold_2.133	331.4	169
EOG09264HN5	Complete	evm.model.scaffold_4.38	192.8	149
EOG09264HOY	Complete	evm.model.scaffold_5.33	317.4	342
EOG09264HTG	Missing
EOG09264HU0	Complete	evm.model.scaffold_6.19	286.6	229
EOG09264HX6	Complete	evm.model.scaffold_1.34	114.7	100
EOG09264I14	Complete	evm.model.scaffold_5.106	98.4	84
EOG09264I6B	Complete	evm.model.scaffold_6.17	131.5	126
EOG09264I9J	Complete	evm.model.scaffold_5.8	230.0	155
EOG09264IDN	Complete	evm.model.scaffold_2.33	234.4	179
EOG09264IG5	Complete	evm.model.scaffold_2.74	263.9	182
EOG09264IIZ	Complete	evm.model.scaffold_3.67	132.6	133
EOG09264IKZ	Complete	evm.model.scaffold_7.24	71.1	107
EOG09264IMV	Complete	evm.model.scaffold_5.104	338.5	208
EOG09264IOS	Missing
EOG09264IPL	Complete	evm.model.scaffold_6.18	244.5	256
EOG09264IQ7	Complete	evm.model.scaffold_3.79	276.5	350
EOG09264IV9	Complete	evm.model.scaffold_3.158	250.0	269
EOG09264J8E	Complete	evm.model.scaffold_6.62	140.7	112
EOG09264JHE	Complete	evm.model.scaffold_2.117	290.3	162
EOG09264JK1	Missing
EOG09264JQ1	Complete	evm.model.scaffold_3.185	262.9	233
EOG09264JW6	Missing
EOG09264K2W	Complete	evm.model.scaffold_3.149	258.2	222
EOG09264KDO	Complete	evm.model.scaffold_4.5	194.2	163
EOG09264KIV	Complete	evm.model.scaffold_1.77	96.6	122
EOG09264KK7	Complete	evm.model.scaffold_4.74	175.2	128
EOG09264KO7	Complete	evm.model.scaffold_1.216	186.8	172
EOG09264KSI	Complete	evm.model.scaffold_8.76	164.5	113
EOG09264KTU	Complete	evm.model.scaffold_1.158	123.1	175
EOG09264L06	Complete	evm.model.scaffold_2.148	97.0	128
EOG09264L0C	Missing
EOG09264L3W	Complete	evm.model.scaffold_3.129	321.3	201
EOG09264L6D	Complete	evm.model.scaffold_1.50	172.1	207
EOG09264LBC	Missing
EOG09264LC7	Complete	evm.model.scaffold_5.55	164.7	192
EOG09264LH2	Complete	evm.model.scaffold_3.164	247.9	259
EOG09264LJU	Complete	evm.model.scaffold_3.63	250.7	200
EOG09264LKR	Complete	evm.model.scaffold_3.128	398.5	187
EOG09264MGU	Complete	evm.model.scaffold_2.14	93.5	288
EOG09264MIL	Complete	evm.model.scaffold_4.62	313.5	171
EOG09264MN3	Complete	evm.model.scaffold_1.23	95.4	103
EOG09264MZ1	Complete	evm.model.scaffold_2.131	109.2	120
EOG09264NC7	Complete	evm.model.scaffold_3.173	239.8	151
EOG09264NDD	Missing
EOG09264NEF	Missing
EOG09264NJ1	Complete	evm.model.scaffold_2.174	305.9	363
EOG09264NNY	Complete	evm.model.scaffold_8.22	196.9	166
EOG09264O2D	Complete	evm.model.scaffold_8.15	120.0	132
EOG09264O3B	Complete	evm.model.scaffold_8.54	178.6	127
EOG09264O6J	Complete	evm.model.scaffold_1.101	284.8	158
EOG09264O9F	Complete	evm.model.scaffold_2.38	245.2	181
EOG09264OAU	Complete	evm.model.scaffold_6.47	156.6	222
EOG09264OBA	Complete	evm.model.scaffold_2.70	137.4	129
EOG09264OBO	Complete	evm.model.scaffold_1.7	92.6	93
EOG09264OM7	Complete	evm.model.scaffold_3.60	226.7	148
EOG09264OML	Complete	evm.model.scaffold_2.43	195.1	160
EOG09264OQ8	Complete	evm.model.scaffold_8.82	239.5	169
EOG09264OXC	Complete	evm.model.scaffold_7.26	215.9	179
EOG09264OYZ	Complete	evm.model.scaffold_1.120	193.2	127
EOG09264P3R	Complete	evm.model.scaffold_1.124	383.1	211
EOG09264P4J	Complete	evm.model.scaffold_2.46	93.9	180
EOG09264P74	Complete	evm.model.scaffold_2.103	230.0	206
EOG09264PD5	Complete	evm.model.scaffold_7.37	305.6	167
EOG09264PDD	Complete	evm.model.scaffold_1.117	89.4	99
EOG09264PE5	Complete	evm.model.scaffold_3.111	238.3	173
EOG09264PI4	Complete	evm.model.scaffold_1.100	159.2	126
EOG09264PK5	Complete	evm.model.scaffold_4.8	187.7	162
EOG09264PMA	Complete	evm.model.scaffold_1.42	117.4	134
EOG09264QRY	Complete	evm.model.scaffold_1.114	110.1	99
EOG09264R0D	Complete	evm.model.scaffold_6.87	224.6	221
EOG09264R1U	Complete	evm.model.scaffold_6.91	141.1	124
EOG09264R4M	Complete	evm.model.scaffold_4.50	208.6	183
EOG09264RBX	Missing
EOG09264RIE	Complete	evm.model.scaffold_5.14	193.7	292
EOG09264RJ7	Complete	evm.model.scaffold_1.52	153.3	118
EOG09264RJL	Complete	evm.model.scaffold_5.115	108.4	71
EOG09264RQY	Complete	evm.model.scaffold_5.102	205.0	146
EOG09264RR2	Complete	evm.model.scaffold_1.178	263.0	165
EOG09264RW6	Complete	evm.model.scaffold_1.32	258.1	159
EOG09264S3E	Complete	evm.model.scaffold_7.20	213.4	151
EOG09264S40	Missing
EOG09264S4C	Complete	evm.model.scaffold_7.22	116.6	111
EOG09264SET	Complete	evm.model.scaffold_6.66	274.9	175
EOG09264SQJ	Missing
EOG09264SSI	Complete	evm.model.scaffold_3.24	209.3	148
EOG09264SUZ	Complete	evm.model.scaffold_1.250	158.0	115
EOG09264T0J	Complete	evm.model.scaffold_6.9	248.9	174
EOG09264T1U	Complete	evm.model.scaffold_6.40	239.0	255
EOG09264T3S	Complete	evm.model.scaffold_3.18	222.1	152
EOG09264T8I	Complete	evm.model.scaffold_8.19	154.0	146
EOG09264THP	Complete	evm.model.scaffold_1.89	136.2	190
EOG09264TJN	Complete	evm.model.scaffold_3.96	298.8	177
EOG09264TQ5	Complete	evm.model.scaffold_5.69	184.4	150
EOG09264U78	Complete	evm.model.scaffold_2.163	201.9	126
EOG09264U81	Complete	evm.model.scaffold_2.18	151.0	126
EOG09264UD3	Complete	evm.model.scaffold_1.236	174.0	116
EOG09264UJF	Complete	evm.model.scaffold_2.28	155.3	119
EOG09264UKL	Complete	evm.model.scaffold_6.86	88.1	116
EOG09264USX	Complete	evm.model.scaffold_3.153	144.6	121
EOG09264UVA	Complete	evm.model.scaffold_4.77	196.8	149
EOG09264V2U	Complete	evm.model.scaffold_3.29	160.0	124
EOG09264V30	Complete	evm.model.scaffold_1.225	123.6	139
EOG09264V3H	Complete	evm.model.scaffold_6.46	231.0	147
EOG09264V51	Complete	evm.model.scaffold_2.129	108.1	121
EOG09264VC6	Complete	evm.model.scaffold_1.241	112.9	121
EOG09264VRO	Complete	evm.model.scaffold_4.58	106.7	83
EOG09264VZ7	Complete	evm.model.scaffold_2.181	148.0	167
EOG09264W1U	Complete	evm.model.scaffold_4.76	126.5	148
EOG09264W46	Complete	evm.model.scaffold_7.44	254.9	192
EOG09264W71	Complete	evm.model.scaffold_1.13	229.0	189
EOG09264W7W	Complete	evm.model.scaffold_4.72	150.4	157
EOG09264WF4	Complete	evm.model.scaffold_5.43	269.5	268
EOG09264X31	Complete	evm.model.scaffold_3.169	154.8	135
EOG09264X41	Complete	evm.model.scaffold_1.181	151.3	154
EOG09264X8J	Complete	evm.model.scaffold_3.134	294.0	151
EOG09264X9R	Complete	evm.model.scaffold_3.155	134.6	163
EOG09264XF3	Complete	evm.model.scaffold_3.122	346.3	235
EOG09264XJC	Complete	evm.model.scaffold_1.27	160.2	150
EOG09264XKX	Complete	evm.model.scaffold_3.45	214.5	161
EOG09264XLN	Complete	evm.model.scaffold_1.98	99.7	83
EOG09264XM2	Complete	evm.model.scaffold_3.7	68.2	110
EOG09264XOC	Complete	evm.model.scaffold_5.29	226.9	228
EOG09264XOZ	Missing
EOG09264XPY	Complete	evm.model.scaffold_1.5	188.2	148
EOG09264XT5	Complete	evm.model.scaffold_2.13	252.0	164
EOG09264XTW	Complete	evm.model.scaffold_1.184	292.7	224
EOG09264XUV	Missing
EOG09264XVU	Complete	evm.model.scaffold_4.49	135.6	163
EOG09264XYD	Complete	evm.model.scaffold_7.64	159.1	158
EOG09264Y0W	Complete	evm.model.scaffold_2.7	268.6	162
EOG09264YEG	Complete	evm.model.scaffold_8.23	244.1	122
EOG09264YHS	Complete	evm.model.scaffold_6.65	237.6	168
EOG09264YIJ	Complete	evm.model.scaffold_2.173	61.7	99
EOG09264YKY	Complete	evm.model.scaffold_6.52	211.7	124
EOG09264YNR	Complete	evm.model.scaffold_3.100	277.5	156
EOG09264Z1B	Complete	evm.model.scaffold_1.38	221.6	120
EOG09264Z3D	Complete	evm.model.scaffold_2.77	138.1	96
EOG09264ZDJ	Complete	evm.model.scaffold_1.71	173.1	160
EOG09264ZDZ	Complete	evm.model.scaffold_8.70	152.6	104
EOG09264ZI5	Complete	evm.model.scaffold_3.93	73.1	101
EOG09264ZQC	Complete	evm.model.scaffold_4.45	133.5	106
EOG09264ZWF	Complete	evm.model.scaffold_1.152	191.0	121
EOG09264ZXA	Complete	evm.model.scaffold_2.89	239.4	174
EOG09265040	Complete	evm.model.scaffold_2.49	123.1	176
EOG0926505R	Complete	evm.model.scaffold_2.50	135.7	139
EOG0926506U	Complete	evm.model.scaffold_6.16	245.7	133
EOG0926506Z	Complete	evm.model.scaffold_2.157	149.2	110
EOG092650I8	Complete	evm.model.scaffold_3.41	130.4	124
EOG092650VI	Complete	evm.model.scaffold_6.64	137.8	103
EOG0926510L	Complete	evm.model.scaffold_3.16	221.4	207
EOG0926514P	Complete	evm.model.scaffold_7.10	251.6	132
EOG092651BA	Complete	evm.model.scaffold_1.68	156.4	79
EOG092651FJ	Complete	evm.model.scaffold_2.79	223.7	189
EOG092651HW	Complete	evm.model.scaffold_5.50	193.4	233
EOG092651K1	Complete	evm.model.scaffold_2.136	50.5	141
EOG092651LN	Complete	evm.model.scaffold_4.30	266.2	147
EOG092651OF	Complete	evm.model.scaffold_4.56	125.3	115
EOG0926522L	Complete	evm.model.scaffold_3.71	188.9	107
EOG092652KR	Missing
EOG092652NQ	Complete	evm.model.scaffold_5.11	132.1	162
EOG092652TN	Complete	evm.model.scaffold_7.1	130.1	82
EOG092652Y6	Complete	evm.model.scaffold_3.186	205.0	114
EOG092652YI	Complete	evm.model.scaffold_8.26	105.1	70
EOG092652ZZ	Complete	evm.model.scaffold_2.91	124.5	109
EOG09265313	Complete	evm.model.scaffold_3.135	117.1	114
EOG0926534P	Missing
EOG0926539T	Complete	evm.model.scaffold_3.188	154.8	97
EOG092653KS	Complete	evm.model.scaffold_1.130	172.2	93
EOG092653LT	Complete	evm.model.scaffold_3.166	83.8	133
EOG092653NM	Complete	evm.model.scaffold_6.25	284.5	136
EOG092653O3	Complete	evm.model.scaffold_1.90	179.9	214
EOG092653SU	Complete	evm.model.scaffold_1.221	110.8	150
EOG092653VU	Complete	evm.model.scaffold_4.24	149.1	207
EOG092653YS	Complete	evm.model.scaffold_1.177	173.3	195
EOG092654KW	Complete	evm.model.scaffold_3.113	193.6	141
EOG092654LJ	Complete	evm.model.scaffold_1.33	206.3	132
EOG092654O3	Complete	evm.model.scaffold_3.137	89.8	75
EOG092654QZ	Complete	evm.model.scaffold_7.30	117.6	97
EOG092654RM	Complete	evm.model.scaffold_3.30	133.9	98
EOG092654VM	Complete	evm.model.scaffold_7.34	148.9	123
EOG092654XA	Complete	evm.model.scaffold_5.109	138.7	125
EOG09265552	Complete	evm.model.scaffold_6.58	185.7	106
EOG09265591	Complete	evm.model.scaffold_2.59	159.8	114
EOG092655IF	Complete	evm.model.scaffold_3.20	126.4	99
EOG092655L0	Complete	evm.model.scaffold_1.126	127.8	107
EOG092655M5	Complete	evm.model.scaffold_4.1	167.4	167
EOG092655SO	Complete	evm.model.scaffold_3.55	114.2	162
EOG092656CM	Complete	evm.model.scaffold_6.51	221.5	165
EOG092656IY	Complete	evm.model.scaffold_3.99	76.9	85
EOG092656JA	Complete	evm.model.scaffold_1.224	106.7	106
EOG092656RK	Complete	evm.model.scaffold_3.62	331.4	179
EOG0926577T	Complete	evm.model.scaffold_8.75	128.5	163
EOG0926578E	Complete	evm.model.scaffold_4.6	135.4	147
EOG092657H8	Complete	evm.model.scaffold_2.189	151.4	116
EOG092657UN	Missing
EOG092657YR	Complete	evm.model.scaffold_7.29	210.1	123
EOG09265822	Complete	evm.model.scaffold_1.45	128.1	114
EOG0926587S	Complete	evm.model.scaffold_4.36	136.6	147
EOG092658CI	Complete	evm.model.scaffold_1.16	96.8	92
EOG092658NW	Missing
EOG092658QH	Complete	evm.model.scaffold_5.9	96.1	95
EOG092658SK	Complete	evm.model.scaffold_4.68	232.4	132
EOG092658WS	Complete	evm.model.scaffold_1.174	69.1	69
EOG092658WY	Complete	evm.model.scaffold_1.209	138.8	94
EOG092658X5	Complete	evm.model.scaffold_8.34	78.0	59
EOG092658ZO	Complete	evm.model.scaffold_1.41	139.6	148
EOG0926591L	Complete	evm.model.scaffold_1.21	154.7	107
EOG092659DX	Complete	evm.model.scaffold_5.68	119.8	89
EOG092659OC	Complete	evm.model.scaffold_2.73	143.1	106
EOG09265A08	Complete	evm.model.scaffold_1.167	117.9	105
EOG09265A4E	Missing
EOG09265AL8	Complete	evm.model.scaffold_8.40	187.6	188
EOG09265ANI	Complete	evm.model.scaffold_8.71	244.1	155
EOG09265AT5	Complete	evm.model.scaffold_4.37	141.3	81
EOG09265B1X	Complete	evm.model.scaffold_6.70	178.8	191
EOG09265B4G	Complete	evm.model.scaffold_3.1	116.5	82
EOG09265B95	Missing
EOG09265BAK	Complete	evm.model.scaffold_1.213	79.9	93
EOG09265BBJ	Complete	evm.model.scaffold_6.77	116.2	88
EOG09265BCT	Complete	evm.model.scaffold_1.200	150.0	105
EOG09265BE5	Complete	evm.model.scaffold_7.57	100.6	98
EOG09265BG5	Missing
EOG09265BJ3	Complete	evm.model.scaffold_6.41	109.8	101
EOG09265BTA	Complete	evm.model.scaffold_1.123	206.3	109
EOG09265BTC	Complete	evm.model.scaffold_2.150	159.8	93
EOG09265BWR	Complete	evm.model.scaffold_1.243	192.3	125
EOG09265C25	Complete	evm.model.scaffold_2.34	128.1	213
EOG09265CCT	Complete	evm.model.scaffold_2.20	300.9	163
EOG09265CFP	Complete	evm.model.scaffold_2.145	172.2	97
EOG09265CN0	Complete	evm.model.scaffold_4.110	206.7	121
EOG09265CQO	Missing
EOG09265D7J	Complete	evm.model.scaffold_6.92	138.5	96
EOG09265DAV	Complete	evm.model.scaffold_1.51	198.8	113
EOG09265DDU	Complete	evm.model.scaffold_1.147	125.9	114
EOG09265DRM	Complete	evm.model.scaffold_1.139	128.8	132
EOG09265DVA	Complete	evm.model.scaffold_1.159	143.5	144
EOG09265DWT	Complete	evm.model.scaffold_3.133	140.2	94
EOG09265E6R	Complete	evm.model.scaffold_3.94	254.8	126
EOG09265E8A	Complete	evm.model.scaffold_2.162	81.7	104
EOG09265EKJ	Complete	evm.model.scaffold_1.259	76.8	69
EOG09265EOF	Complete	evm.model.scaffold_3.107	173.5	101
EOG09265ER6	Complete	evm.model.scaffold_5.25	128.4	80
EOG09265F2Y	Complete	evm.model.scaffold_3.161	116.9	94
EOG09265FCK	Missing
EOG09265FGA	Complete	evm.model.scaffold_1.173	197.1	128
EOG09265FI4	Complete	evm.model.scaffold_3.81	119.8	83
EOG09265FL1	Complete	evm.model.scaffold_2.188	113.5	84
EOG09265FTN	Complete	evm.model.scaffold_2.3	104.8	82
EOG09265FTY	Complete	evm.model.scaffold_4.73	163.2	111
EOG09265G5C	Complete	evm.model.scaffold_1.246	290.3	166
EOG09265G5K	Complete	evm.model.scaffold_4.105	133.4	109
EOG09265G9U	Complete	evm.model.scaffold_7.53	163.5	114
EOG09265GGX	Complete	evm.model.scaffold_1.28	82.0	80
EOG09265GSM	Complete	evm.model.scaffold_3.92	92.4	60
EOG09265GXF	Complete	evm.model.scaffold_3.90	229.3	226
EOG09265GYD	Complete	evm.model.scaffold_2.176	83.3	73
EOG09265GYK	Complete	evm.model.scaffold_3.32	191.6	108
EOG09265H9T	Complete	evm.model.scaffold_1.263	127.4	84
EOG09265HEP	Complete	evm.model.scaffold_2.118	96.8	92
EOG09265HP0	Complete	evm.model.scaffold_6.3	146.2	107
EOG09265HPJ	Missing
EOG09265I60	Complete	evm.model.scaffold_7.11	151.6	122
EOG09265I72	Complete	evm.model.scaffold_4.9	68.3	55
EOG09265I7S	Complete	evm.model.scaffold_8.10	93.4	72
EOG09265IBC	Missing
EOG09265IT6	Complete	evm.model.scaffold_3.127	136.4	90
EOG09265J36	Complete	evm.model.scaffold_1.191	90.4	62
EOG09265JA7	Complete	evm.model.scaffold_3.177	119.5	81
EOG09265JNA	Missing
EOG09265JVH	Complete	evm.model.scaffold_7.63	131.5	67
EOG09265JX6	Complete	evm.model.scaffold_1.203	212.3	104
EOG09265K1R	Complete	evm.model.scaffold_1.214	101.4	73
EOG09265K4K	Complete	evm.model.scaffold_3.54	88.5	64
EOG09265K5D	Complete	evm.model.scaffold_1.140	95.7	69
EOG09265K60	Missing
EOG09265KF9	Complete	evm.model.scaffold_5.66	100.0	68
EOG09265KNL	Complete	evm.model.scaffold_1.8	124.3	68
EOG09265KPR	Complete	evm.model.scaffold_2.106	118.0	79
EOG09265KQ4	Complete	evm.model.scaffold_1.110	91.1	100
EOG09265KSE	Complete	evm.model.scaffold_8.38	76.1	53
EOG09265L8N	Complete	evm.model.scaffold_8.64	138.6	81
EOG09265LEG	Complete	evm.model.scaffold_1.254	87.5	63
EOG09265LIB	Missing
EOG09265M8S	Complete	evm.model.scaffold_1.265	107.6	85
EOG09265M98	Complete	evm.model.scaffold_2.126	104.3	167
EOG09265MAN	Complete	evm.model.scaffold_3.33	126.7	91
EOG09265NHW	Complete	evm.model.scaffold_7.7	130.9	73
EOG09265OQH	Complete	evm.model.scaffold_3.4	106.6	65
EOG09265PJ3	Complete	evm.model.scaffold_5.38	87.9	70
EOG09265PQX	Complete	evm.model.scaffold_5.77	116.8	62
EOG09265PUI	Complete	evm.model.scaffold_4.103	111.5	60
EOG09265PWR	Missing
EOG09265QTV	Complete	evm.model.scaffold_1.104	76.2	70
EOG09265RGI	Missing
EOG09265RGS	Complete	evm.model.scaffold_7.17	107.4	107
EOG09265SHL	Complete	evm.model.scaffold_6.59	148.3	91
EOG09265SHM	Complete	evm.model.scaffold_2.165	94.6	148
